tank_num, date, int_pos,pair_id,status, phase, cond, subject, app_int, app_n, app_p, fsp_int, fsp_n, fsp_p, sb_int, sb_n, sb_p, mwr_p, l_int, l_n
F1A, 2017.06.09,B,47,S, habituation,treatment, m,15,0,4,1,0,1,0,0,0,0,14.3850,123.102
F1A, 2017.06.09,B,47,S, habituation,treatment, f,15,1,4,2,0,0,0,0,0,0,3.1020,76.572
F2A, 2017.06.11,B,47,S,experiment,treatment, m,9,0,0,4,0,0,0,0,0,0,12.0620,120.0000
F2A, 2017.06.11,B,47,S,experiment,treatment, f,32,0,2,6,0,0,3,0,0,0,0.0000,120.0000
F1B, 2017.06.09,C,47,S, habituation,treatment, nm,2,0,5,2,0,0,0,0,0,0,49.5260,137.467
F1B, 2017.06.09,C,47,S, habituation,treatment, nf,7,0,1,0,0,0,0,0,0,0,22.4050,137.467
F2B, 2017.06.11,C,47,S,experiment,treatment, nm,0,0,2,2,0,0,0,0,0,0,34.6440,122.629
F2B, 2017.06.11,C,47,S,experiment,treatment, nf,0,0,1,5,0,0,0,0,0,0,27.0280,122.629
F1B, 2017.06.09,D,47,S, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,124.5220,124.522
F1B, 2017.06.09,D,47,S, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,124.5220,124.522
F2B, 2017.06.11,D,47,S,experiment,treatment, nm,0,0,0,0,0,0,0,0,0,0,124.6360,124.636
F2B, 2017.06.11,D,47,S,experiment,treatment, nf,1,0,1,0,0,0,0,0,0,0,45.0260,124.636
F1A, 2017.06.09,A,48,F, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,120.8320,120.832
F1A, 2017.06.09,A,48,F, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,120.8320,120.832
F1A, 2017.06.11,A,48,F,experiment,treatment, nm,0,0,0,0,0,1,0,0,0,0,121.5070,121.507
F1A, 2017.06.11,A,48,F,experiment,treatment, nf,2,0,0,0,0,0,0,0,0,0,56.2020,121.507
F1A, 2017.06.09,B,48,F, habituation,treatment, nm,5,0,0,0,0,0,0,0,0,0,61.6980,123.102
F1A, 2017.06.09,B,48,F, habituation,treatment, nf,0,0,0,1,0,0,0,0,0,0,63.0480,123.102
F1A, 2017.06.11,B,48,F,experiment,treatment, nm,13,0,1,2,0,0,0,0,0,0,23.8460,123.465
F1A, 2017.06.11,B,48,F,experiment,treatment, nf,32,0,1,3,0,0,0,0,0,0,12.5070,123.465
F1B, 2017.06.09,C,48,F, habituation,treatment, m,26,0,4,1,0,0,0,0,0,0,17.4670,137.467
F1B, 2017.06.09,C,48,F, habituation,treatment, f,7,0,0,1,0,0,0,0,0,0,27.2790,137.467
F1B, 2017.06.11,C,48,F,experiment,treatment, m,30,0,0,3,0,0,0,0,0,0,0.4700,120.47
F1B, 2017.06.11,C,48,F,experiment,treatment, f,42,1,0,0,0,0,0,0,0,0,2.0540,105.32
F1B, 2017.06.09,D,48,F, habituation,treatment, m,29,0,2,3,0,0,0,0,0,0,4.5220,124.522
F1B, 2017.06.09,D,48,F, habituation,treatment, f,13,0,5,2,0,0,0,0,0,0,5.4630,124.522
F1B, 2017.06.11,D,48,F,experiment,treatment, m,50,0,1,4,0,0,0,0,0,0,2.0970,122.097
F1B, 2017.06.11,D,48,F,experiment,treatment, f,60,0,0,0,0,0,0,0,0,0,2.0970,122.097
F2A, 2017.06.09,A,49,S, habituation,treatment, m,11,0,5,0,0,0,0,0,0,0,9.2900,128.227
F2A, 2017.06.09,A,49,S, habituation,treatment, f,17,0,0,2,0,3,4,0,0,0,8.2270,128.227
F1A, 2017.06.11,A,49,S,experiment,treatment, m,27,0,7,3,2,2,0,0,0,0,1.5070,44.519
F1A, 2017.06.11,A,49,S,experiment,treatment, f,37,0,2,1,0,3,0,0,0,0,2.2180,121.507
F2A, 2017.06.09,B,49,S, habituation,treatment, m,9,0,0,1,0,0,0,0,0,0,22.5530,127.607
F2A, 2017.06.09,B,49,S, habituation,treatment, f,22,0,2,0,0,0,0,0,0,0,7.6070,127.607
F1A, 2017.06.11,B,49,S,experiment,treatment, m,15,0,11,0,0,1,0,0,0,0,20.6540,123.465
F1A, 2017.06.11,B,49,S,experiment,treatment, f,35,0,3,1,0,0,0,0,0,0,3.4650,123.465
F2B, 2017.06.09,C,49,S, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,143.0610,143.061
F2B, 2017.06.09,C,49,S, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,143.0610,143.061
F1B, 2017.06.11,C,49,S,experiment,treatment, nm,9,0,0,7,0,0,1,0,0,0,14.7350,120.47
F1B, 2017.06.11,C,49,S,experiment,treatment, nf,6,0,0,4,0,0,0,0,0,0,14.7350,120.47
F2B, 2017.06.09,D,49,S, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,122.8090,122.809
F2B, 2017.06.09,D,49,S, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,122.8090,122.809
F1B, 2017.06.11,D,49,S,experiment,treatment, nm,0,0,0,0,0,0,0,0,0,0,122.0970,122.097
F1B, 2017.06.11,D,49,S,experiment,treatment, nf,0,0,0,0,0,0,0,0,0,0,122.0970,122.097
F2A, 2017.06.09,A,50,F, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,128.2270,128.227
F2A, 2017.06.09,A,50,F, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,128.2270,128.227
F2A, 2017.06.11,A,50,F,experiment,treatment, nm,1,0,0,4,0,0,0,0,0,0,29.3850,124.253
F2A, 2017.06.11,A,50,F,experiment,treatment, nf,0,0,0,0,0,0,0,0,0,0,124.2530,124.253
F2A, 2017.06.09,B,50,F, habituation,treatment, nm,0,0,3,0,0,0,0,0,0,0,127.6070,127.607
F2A, 2017.06.09,B,50,F, habituation,treatment, nf,35,0,2,0,0,0,0,0,0,0,17.0330,127.607
F2A, 2017.06.11,B,50,F,experiment,treatment, nm,21,0,2,2,0,0,0,0,0,0,12.3970,120.0000
F2A, 2017.06.11,B,50,F,experiment,treatment, nf,3,0,0,5,0,0,1,0,0,0,16.8240,120.0000
F2B, 2017.06.09,C,50,F, habituation,treatment, m,0,0,3,0,0,0,0,0,0,0,143.0610,143.061
F2B, 2017.06.09,C,50,F, habituation,treatment, f,25,0,3,1,0,1,1,0,0,0,23.0610,143.061
F2B, 2017.06.11,C,50,F,experiment,treatment, m,23,0,4,0,0,0,0,0,0,0,26.3190,122.629
F2B, 2017.06.11,C,50,F,experiment,treatment, f,10,0,0,4,0,0,0,0,0,0,2.6290,122.629
F2B, 2017.06.09,D,50,F, habituation,treatment, m,27,0,4,1,0,1,0,0,0,0,12.2710,122.809
F2B, 2017.06.09,D,50,F, habituation,treatment, f,52,0,0,1,0,1,0,0,0,0,2.8090,122.809
F2B, 2017.06.11,D,50,F,experiment,treatment, m,27,0,0,1,0,1,0,0,0,0,4.6360,124.636
F2B, 2017.06.11,D,50,F,experiment,treatment, f,1,0,0,5,0,0,0,0,0,0,9.7100,124.636
F5A, 2017.06.17,A,51,S, habituation,treatment, m,10,0,1,2,0,0,0,0,0,0,7.7560,127.073
F5A, 2017.06.17,A,51,S, habituation,treatment, f,6,0,0,3,0,0,0,0,0,0,7.0730,127.073
F6A, 2017.06.18,A,51,S,experiment,treatment, m,13,11,1,2,1,0,0,0,0,0,2.7550,13.807
F6A, 2017.06.18,A,51,S,experiment,treatment, f,7,8,0,3,4,0,0,0,0,0,7.0390,32.65
F5A, 2017.06.17,B,51,S, habituation,treatment, m,10,0,0,0,0,0,0,0,0,0,13.3940,133.394
F5A, 2017.06.17,B,51,S, habituation,treatment, f,1,0,0,2,0,0,0,0,0,0,46.7090,133.394
F6A, 2017.06.18,B,51,S,experiment,treatment, m,14,16,0,1,1,2,0,0,0,0,7.6870,15.941
F6A, 2017.06.18,B,51,S,experiment,treatment, f,11,4,0,5,4,1,0,0,0,0,3.1850,50.327
F5B, 2017.06.17,C,51,S, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,134.7540,134.754
F5B, 2017.06.17,C,51,S, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,134.7540,134.754
F6B, 2017.06.18,C,51,S,experiment,treatment, nm,23,0,1,1,1,0,0,0,0,0,18.9670,113.251
F6B, 2017.06.18,C,51,S,experiment,treatment, nf,5,0,0,1,1,0,0,0,0,0,6.9020,57.585
F5B, 2017.06.17,D,51,S, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,131.6250,131.625
F5B, 2017.06.17,D,51,S, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,131.6250,131.625
F6B, 2017.06.18,D,51,S,experiment,treatment, nm,0,1,0,0,0,1,0,0,0,0,120.0000,21.337
F6B, 2017.06.18,D,51,S,experiment,treatment, nf,1,0,0,0,0,0,0,0,0,0,40.6770,120.0000
F5A, 2017.06.17,A,52,F, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,127.0730,127.073
F5A, 2017.06.17,A,52,F, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,127.0730,127.073
F5A, 2017.06.18,A,52,F,experiment,treatment, nm,1,0,0,1,0,0,0,0,0,0,53.1240,134.215
F5A, 2017.06.18,A,52,F,experiment,treatment, nf,0,0,0,0,0,0,0,0,0,0,134.2150,134.215
F5A, 2017.06.17,B,52,F, habituation,treatment, nm,3,0,0,1,0,0,0,0,0,0,51.6460,133.394
F5A, 2017.06.17,B,52,F, habituation,treatment, nf,0,0,0,0,0,1,0,0,0,0,133.3940,133.394
F5A, 2017.06.18,B,52,F,experiment,treatment, nm,4,11,0,2,3,0,0,5,0,0,15.0590,28.535
F5A, 2017.06.18,B,52,F,experiment,treatment, nf,0,0,0,1,0,0,0,0,0,0,32.6300,123.082
F5B, 2017.06.17,C,52,F, habituation,treatment, m,13,0,4,3,0,0,0,0,0,0,14.7540,134.754
F5B, 2017.06.17,C,52,F, habituation,treatment, f,0,0,1,5,0,2,0,0,0,0,94.4960,134.754
F5B, 2017.06.18,C,52,F,experiment,treatment, m,1,0,0,1,1,1,0,0,0,0,20.8980,140.898
F5B, 2017.06.18,C,52,F,experiment,treatment, f,0,0,3,0,0,0,0,0,0,0,140.8980,140.898
F5B, 2017.06.17,D,52,F, habituation,treatment, m,35,1,3,1,1,1,0,0,0,0,11.6250,54.287
F5B, 2017.06.17,D,52,F, habituation,treatment, f,18,1,0,8,1,0,0,0,0,0,18.7760,46.773
F5B, 2017.06.18,D,52,F,experiment,treatment, m,5,0,0,1,3,0,0,0,0,0,37.7120,51.061
F5B, 2017.06.18,D,52,F,experiment,treatment, f,0,0,0,1,0,0,0,0,0,0,157.7120,157.712
F6A, 2017.06.17,A,53,S, habituation,treatment, m,24,0,2,5,0,0,3,0,0,0,0.3300,120.33
F6A, 2017.06.17,A,53,S, habituation,treatment, f,19,0,0,3,0,0,0,0,1,0,0.3300,120.33
F5A, 2017.06.18,A,53,S,experiment,treatment, m,16,0,0,2,3,0,0,0,0,0,14.8210,56.256
F5A, 2017.06.18,A,53,S,experiment,treatment, f,6,0,3,2,5,0,0,0,0,0,14.2150,52.358
F6A, 2017.06.17,B,53,S, habituation,treatment, m,30,0,1,2,0,1,1,0,0,0,2.1400,121.385
F6A, 2017.06.17,B,53,S, habituation,treatment, f,17,0,1,7,0,1,0,0,0,0,1.3850,121.385
F5A, 2017.06.18,B,53,S,experiment,treatment, m,12,17,1,3,0,0,0,0,0,0,7.3730,23.596
F5A, 2017.06.18,B,53,S,experiment,treatment, f,11,9,0,4,2,0,0,0,0,0,3.0820,50.151
F6B, 2017.06.17,C,53,S, habituation,treatment, nm,8,0,0,2,0,0,0,0,0,0,33.8380,135.849
F6B, 2017.06.17,C,53,S, habituation,treatment, nf,5,0,0,1,0,0,1,0,0,0,49.6990,135.849
F5B, 2017.06.18,C,53,S,experiment,treatment, nm,0,2,0,0,0,0,0,0,0,0,140.8980,130.824
F5B, 2017.06.18,C,53,S,experiment,treatment, nf,0,0,0,1,0,0,0,0,0,0,97.7790,140.898
F6B, 2017.06.17,D,53,S, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,127.7590,127.759
F6B, 2017.06.17,D,53,S, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,127.7590,127.759
F5B, 2017.06.18,D,53,S,experiment,treatment, nm,0,0,0,0,0,0,0,0,0,0,157.7120,157.712
F5B, 2017.06.18,D,53,S,experiment,treatment, nf,0,0,0,0,0,0,0,0,0,0,157.7120,157.712
F6A, 2017.06.17,A,54,F, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,120.3300,120.33
F6A, 2017.06.17,A,54,F, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,120.3300,120.33
F6A, 2017.06.18,A,54,F,experiment,treatment, nm,0,4,0,1,4,0,0,0,0,0,108.3190,24.571
F6A, 2017.06.18,A,54,F,experiment,treatment, nf,0,0,0,0,2,0,0,0,0,0,122.7550,38.389
F6A, 2017.06.17,B,54,F, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,121.3850,121.385
F6A, 2017.06.17,B,54,F, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,121.3850,121.385
F6A, 2017.06.18,B,54,F,experiment,treatment, nm,5,7,0,1,2,0,1,4,0,0,14.6130,25.206
F6A, 2017.06.18,B,54,F,experiment,treatment, nf,0,0,0,1,0,0,0,0,0,0,32.6880,123.185
F6B, 2017.06.17,C,54,F, habituation,treatment, m,11,0,1,3,0,2,1,0,0,1,15.8490,135.849
F6B, 2017.06.17,C,54,F, habituation,treatment, f,0,0,4,5,0,3,0,0,0,0,26.5210,135.849
F6B, 2017.06.18,C,54,F,experiment,treatment, m,23,1,2,2,2,0,0,0,0,0,5.9570,57.921
F6B, 2017.06.18,C,54,F,experiment,treatment, f,3,1,4,6,0,1,0,0,0,0,57.9210,59.868
F6B, 2017.06.17,D,54,F, habituation,treatment, m,36,0,0,5,0,0,0,0,0,0,7.7590,127.759
F6B, 2017.06.17,D,54,F, habituation,treatment, f,14,0,0,8,0,0,1,0,0,0,7.7590,127.759
F6B, 2017.06.18,D,54,F,experiment,treatment, m,31,0,0,2,2,0,0,0,0,0,0.0000,88.414
F6B, 2017.06.18,D,54,F,experiment,treatment, f,16,0,0,3,1,0,2,0,0,0,1.0680,49.805
F1A, 2017.06.17,A,55,F, habituation,control, m,40,1,2,2,0,1,0,0,0,0,5.9670,54.027
F1A, 2017.06.17,A,55,F, habituation,control, f,33,1,1,2,0,0,0,0,0,0,3.6880,52.568
F1A, 2017.06.18,A,55,F,experiment,control, nm,0,3,0,0,3,0,0,0,0,0,123.1570,6.168
F1A, 2017.06.18,A,55,F,experiment,control, nf,0,2,0,0,0,0,0,0,0,0,123.1570,23.666
F1A, 2017.06.17,B,55,F, habituation,control, m,40,0,4,0,0,0,0,0,0,0,14.9340,133.701
F1A, 2017.06.17,B,55,F, habituation,control, f,34,0,2,3,0,1,0,0,0,0,13.7010,133.701
F1A, 2017.06.18,B,55,F,experiment,control, nm,10,8,0,2,3,0,0,4,0,0,4.1570,12.624
F1A, 2017.06.18,B,55,F,experiment,control, nf,0,0,0,1,1,0,0,0,0,0,7.5760,81.133
F1B, 2017.06.17,C,55,F, habituation,control, nm,14,3,0,6,0,0,0,0,0,0,6.9410,16.316
F1B, 2017.06.17,C,55,F, habituation,control, nf,4,3,0,4,1,0,0,0,0,0,66.8550,18.259
F1B, 2017.06.18,C,55,F,experiment,control, m,4,11,1,3,6,0,0,0,0,0,8.8190,17.198
F1B, 2017.06.18,C,55,F,experiment,control, f,22,1,2,0,1,0,0,0,0,0,0.7020,22.465
F1B, 2017.06.17,D,55,F, habituation,control, nm,0,0,0,0,1,0,0,0,0,0,120.4690,42.874
F1B, 2017.06.17,D,55,F, habituation,control, nf,1,0,0,4,0,0,0,0,0,0,3.7400,120.469
F1B, 2017.06.18,D,55,F,experiment,control, m,0,4,0,2,7,0,0,1,0,0,8.1080,10.976
F1B, 2017.06.18,D,55,F,experiment,control, f,13,2,0,0,2,0,0,0,0,0,3.4860,40.374
F1A, 2017.06.17,A,56,S, habituation,control, nm,0,1,0,0,0,0,0,0,0,0,123.6880,56.509
F1A, 2017.06.17,A,56,S, habituation,control, nf,0,0,0,0,1,0,0,0,0,0,123.6880,53.252
F1A, 2017.06.18,A,56,S,experiment,control, m,4,17,0,1,3,0,0,0,0,0,3.1570,14.536
F1A, 2017.06.18,A,56,S,experiment,control, f,7,4,1,4,3,0,0,0,0,0,4.3950,7.768
F1A, 2017.06.17,B,56,S, habituation,control, nm,0,0,0,0,0,0,0,0,0,0,133.7010,133.701
F1A, 2017.06.17,B,56,S, habituation,control, nf,0,0,12,0,0,1,0,0,0,0,133.7010,133.701
F1A, 2017.06.18,B,56,S,experiment,control, m,8,26,0,1,0,0,0,0,0,0,3.1130,10.536
F1A, 2017.06.18,B,56,S,experiment,control, f,11,1,0,1,0,0,0,0,0,0,8.3150,71.4
F1B, 2017.06.17,C,56,S, habituation,control, m,23,1,0,3,0,0,0,0,0,0,4.2560,123.243
F1B, 2017.06.17,C,56,S, habituation,control, f,11,1,3,3,1,0,0,0,0,0,3.2430,15.785
F1B, 2017.06.18,C,56,S,experiment,control, nm,5,19,1,4,2,0,0,0,0,0,17.7230,5.721
F1B, 2017.06.18,C,56,S,experiment,control, nf,3,2,0,1,1,0,0,0,0,0,71.2710,8.706
F1B, 2017.06.17,D,56,S, habituation,control, m,21,0,1,7,0,0,0,0,0,0,0.4690,120.469
F1B, 2017.06.17,D,56,S, habituation,control, f,10,0,9,4,0,0,1,0,0,0,2.7940,120.469
F1B, 2017.06.18,D,56,S,experiment,control, nm,0,17,0,0,1,0,0,0,0,0,123.4860,15.924
F1B, 2017.06.18,D,56,S,experiment,control, nf,0,4,0,0,0,0,0,0,0,0,123.4860,36.349
F2A, 2017.06.17,A,57,F, habituation,control, m,20,0,3,5,0,1,0,0,0,0,16.4280,133.994
F2A, 2017.06.17,A,57,F, habituation,control, f,37,0,2,4,0,1,1,0,0,0,13.9940,133.994
F2A, 2017.06.18,A,57,F,experiment,control, nm,0,0,0,0,1,0,0,0,0,0,120.0000,70.376
F2A, 2017.06.18,A,57,F,experiment,control, nf,0,0,0,0,0,0,0,0,0,0,120.0000,120.0000
F2A, 2017.06.17,B,57,F, habituation,control, m,14,0,2,1,0,1,0,0,0,0,6.4440,124.041
F2A, 2017.06.17,B,57,F, habituation,control, f,17,0,5,5,0,2,0,0,0,0,4.0410,124.041
F2A, 2017.06.18,B,57,F,experiment,control, nm,0,0,0,1,0,0,0,0,0,0,75.4950,120.0000
F2A, 2017.06.18,B,57,F,experiment,control, nf,0,0,0,1,0,0,0,0,0,0,116.5820,120.0000
F2B, 2017.06.17,C,57,F, habituation,control, nm,9,1,0,3,0,0,0,0,0,0,16.8900,97.302
F2B, 2017.06.17,C,57,F, habituation,control, nf,18,1,1,1,0,0,0,0,0,0,10.4780,95.594
F2B, 2017.06.18,C,57,F,experiment,control, m,15,0,2,4,0,0,0,0,0,0,0.3180,120.318
F2B, 2017.06.18,C,57,F,experiment,control, f,6,0,3,5,0,0,0,0,0,0,7.4690,120.318
F2B, 2017.06.17,D,57,F, habituation,control, nm,0,0,0,0,0,0,0,0,0,0,120.6220,120.622
F2B, 2017.06.17,D,57,F, habituation,control, nf,0,0,0,0,0,0,0,0,0,0,120.6220,120.622
F2B, 2017.06.18,D,57,F,experiment,control, m,20,0,1,1,0,0,0,0,0,0,60.4130,125.079
F2B, 2017.06.18,D,57,F,experiment,control, f,14,0,1,3,0,0,1,0,0,0,5.0790,125.079
F2A, 2017.06.17,A,58,S, habituation,control, nm,0,0,0,0,0,0,0,0,0,0,133.9940,133.994
F2A, 2017.06.17,A,58,S, habituation,control, nf,0,0,0,0,0,0,0,0,0,0,133.9940,133.994
F2A, 2017.06.18,A,58,S,experiment,control, m,34,0,4,4,0,0,0,0,0,0,0.0000,120.0000
F2A, 2017.06.18,A,58,S,experiment,control, f,15,0,2,3,4,0,0,0,0,0,0.0000,45.793
F2A, 2017.06.17,B,58,S, habituation,control, nm,0,0,3,0,0,1,0,0,0,0,124.0410,124.041
F2A, 2017.06.17,B,58,S, habituation,control, nf,0,0,9,1,0,1,0,0,0,0,42.0440,124.041
F2A, 2017.06.18,B,58,S,experiment,control, m,12,0,2,3,0,0,0,0,0,0,0.0000,120.0000
F2A, 2017.06.18,B,58,S,experiment,control, f,15,0,8,2,5,0,0,0,0,0,3.3520,18.684
F2B, 2017.06.17,C,58,S, habituation,control, m,11,1,0,3,2,1,0,0,0,0,10.0340,26.245
F2B, 2017.06.17,C,58,S, habituation,control, f,5,0,6,13,0,1,0,0,0,0,4.0480,124.048
F2B, 2017.06.18,C,58,S,experiment,control, nm,0,0,3,4,0,0,0,0,0,0,31.1200,120.318
F2B, 2017.06.18,C,58,S,experiment,control, nf,3,0,5,4,0,1,0,0,0,0,15.2060,120.318
F2B, 2017.06.17,D,58,S, habituation,control, m,27,0,0,0,0,0,0,0,0,0,0.6220,120.622
F2B, 2017.06.17,D,58,S, habituation,control, f,16,0,7,3,1,0,0,0,0,0,2.1340,50.71
F2B, 2017.06.18,D,58,S,experiment,control, nm,0,0,0,0,0,0,0,0,0,0,125.0790,125.079
F2B, 2017.06.18,D,58,S,experiment,control, nf,0,0,0,0,0,0,0,0,0,0,125.0790,125.079
F5A, 2017.06.24,A,59,F, habituation,control, m,29,0,2,1,0,0,0,0,0,0,21.1570,124.638
F5A, 2017.06.24,A,59,F, habituation,control, f,25,0,3,3,0,0,1,0,0,0,4.6380,124.638
F5A, 2017.06.25,A,59,F,experiment,control, nm,1,1,0,0,0,0,0,0,0,0,24.8710,42.2
F5A, 2017.06.25,A,59,F,experiment,control, nf,0,0,0,0,1,0,0,0,0,0,123.1860,27.677
F5A, 2017.06.24,B,59,F, habituation,control, m,39,1,0,0,1,0,0,0,0,0,0.5750,107.589
F5A, 2017.06.24,B,59,F, habituation,control, f,46,0,0,0,0,0,0,0,0,0,5.9300,120.575
F5A, 2017.06.25,B,59,F,experiment,control, nm,23,6,0,2,1,0,0,0,0,0,0.9460,68.932
F5A, 2017.06.25,B,59,F,experiment,control, nf,15,0,2,0,0,0,0,0,0,0,2.2690,120.946
F5B, 2017.06.24,C,59,F, habituation,control, nm,0,0,0,0,0,0,0,0,0,0,120.7290,120.729
F5B, 2017.06.24,C,59,F, habituation,control, nf,3,2,1,0,0,0,0,0,0,0,41.5000,46.68
F5B, 2017.06.25,C,59,F,experiment,control, m,34,2,1,0,2,2,0,0,0,0,0.1420,44.81
F5B, 2017.06.25,C,59,F,experiment,control, f,33,0,5,0,0,0,0,0,0,0,1.8770,120.142
F5B, 2017.06.24,D,59,F, habituation,control, nm,0,0,0,0,0,0,0,0,0,0,122.0180,122.018
F5B, 2017.06.24,D,59,F, habituation,control, nf,0,0,0,0,0,0,0,0,0,0,122.0180,122.018
F5B, 2017.06.25,D,59,F,experiment,control, m,38,1,0,3,3,0,0,0,0,0,0.3910,32.32
F5B, 2017.06.25,D,59,F,experiment,control, f,40,0,0,1,0,0,0,0,0,0,3.8650,120.391
F5A, 2017.06.24,A,60,S, habituation,control, nm,0,0,1,0,0,0,0,0,0,0,124.6380,124.638
F5A, 2017.06.24,A,60,S, habituation,control, nf,0,0,2,0,0,0,0,0,0,0,124.6380,124.638
F5A, 2017.06.25,A,60,S,experiment,control, m,11,0,0,2,3,1,0,0,0,0,5.2950,25.972
F5A, 2017.06.25,A,60,S,experiment,control, f,32,0,0,0,0,0,0,0,0,0,3.1860,123.186
F5A, 2017.06.24,B,60,S, habituation,control, nm,1,1,0,1,0,1,0,0,0,0,102.9060,109.084
F5A, 2017.06.24,B,60,S, habituation,control, nf,0,0,2,1,1,0,0,0,0,0,99.0950,111.785
F5A, 2017.06.25,B,60,S,experiment,control, m,6,1,0,1,1,0,0,0,0,0,11.7490,68.455
F5A, 2017.06.25,B,60,S,experiment,control, f,13,0,0,2,1,0,0,0,0,0,9.6050,98.659
F5B, 2017.06.24,C,60,S, habituation,control, m,38,3,1,0,1,1,0,0,0,0,0.7290,44.976
F5B, 2017.06.24,C,60,S, habituation,control, f,36,0,0,0,0,2,0,0,0,0,2.6650,120.729
F5B, 2017.06.25,C,60,S,experiment,control, nm,0,0,0,0,0,0,0,0,0,0,120.1420,120.142
F5B, 2017.06.25,C,60,S,experiment,control, nf,3,2,0,0,2,0,0,0,0,0,44.1990,46.456
F5B, 2017.06.24,D,60,S, habituation,control, m,34,1,0,1,0,0,0,0,0,0,2.0180,117.2
F5B, 2017.06.24,D,60,S, habituation,control, f,39,0,0,1,0,0,0,0,0,0,5.6750,122.018
F5B, 2017.06.25,D,60,S,experiment,control, nm,0,0,0,0,0,0,0,0,0,0,120.3910,120.391
F5B, 2017.06.25,D,60,S,experiment,control, nf,0,0,0,0,0,0,0,0,0,0,120.3910,120.391
F6A, 2017.06.24,A,61,F, habituation,control, m,9,1,0,1,1,0,0,0,0,0,8.0810,69.849
F6A, 2017.06.24,A,61,F, habituation,control, f,3,4,4,3,0,0,0,0,0,0,2.7880,54.232
F6A, 2017.06.25,A,61,F,experiment,control, nm,0,0,0,0,0,0,0,0,0,0,122.8030,122.803
F6A, 2017.06.25,A,61,F,experiment,control, nf,0,0,0,0,0,0,0,0,0,0,122.8030,122.803
F6A, 2017.06.24,B,61,F, habituation,control, m,14,1,0,2,0,0,0,0,0,0,3.6290,99.102
F6A, 2017.06.24,B,61,F, habituation,control, f,15,1,0,0,1,0,0,0,0,0,3.6290,87.734
F6A, 2017.06.25,B,61,F,experiment,control, nm,13,0,0,0,1,0,0,0,0,0,8.9060,101.631
F6A, 2017.06.25,B,61,F,experiment,control, nf,7,0,1,4,0,0,0,0,0,0,3.0330,121.958
F6B, 2017.06.24,C,61,F, habituation,control, nm,2,0,1,1,0,1,0,0,0,0,98.4980,123.014
F6B, 2017.06.24,C,61,F, habituation,control, nf,2,0,0,2,0,0,0,0,0,0,59.9800,123.014
F6B, 2017.06.25,C,61,F,experiment,control, m,0,0,0,0,0,0,0,0,0,0,122.9310,122.931
F6B, 2017.06.25,C,61,F,experiment,control, f,16,2,0,1,0,0,0,0,0,0,2.9310,34.166
F6B, 2017.06.24,D,61,F, habituation,control, nm,0,0,1,0,0,0,0,0,0,0,121.1660,121.166
F6B, 2017.06.24,D,61,F, habituation,control, nf,0,0,0,0,1,0,0,0,0,0,121.1660,120.023
F6B, 2017.06.25,D,61,F,experiment,control, m,29,2,3,4,0,0,0,0,0,0,2.3040,86.866
F6B, 2017.06.25,D,61,F,experiment,control, f,2,0,0,0,0,0,0,0,0,0,2.7710,122.304
F6A, 2017.06.24,A,62,S, habituation,control, nm,1,1,0,0,0,0,0,0,0,0,70.2600,95.917
F6A, 2017.06.24,A,62,S, habituation,control, nf,0,1,0,1,0,0,0,0,0,0,33.6660,65.412
F6A, 2017.06.25,A,62,S,experiment,control, m,8,1,0,3,1,1,0,0,0,0,8.0450,69.839
F6A, 2017.06.25,A,62,S,experiment,control, f,0,4,4,7,3,2,0,0,0,0,2.8030,46.435
F6A, 2017.06.24,B,62,S, habituation,control, nm,2,0,2,1,1,0,0,0,0,0,4.2620,101.393
F6A, 2017.06.24,B,62,S, habituation,control, nf,2,0,0,0,0,0,0,0,0,0,10.0190,123.629
F6A, 2017.06.25,B,62,S,experiment,control, m,14,3,0,2,0,1,0,0,0,0,5.3670,41.788
F6A, 2017.06.25,B,62,S,experiment,control, f,12,5,0,1,1,0,0,0,0,0,1.9580,41.788
F6B, 2017.06.24,C,62,S, habituation,control, m,39,1,0,3,0,0,0,0,0,0,6.2290,38.959
F6B, 2017.06.24,C,62,S, habituation,control, f,35,0,0,3,0,0,0,0,0,0,3.0140,123.014
